apogee,impact_x,impact_y,max_velocity,max_mach
1135.5474874998572,0,0,46.40966386383826,0.13809580935166801
1114.8344638664294,0,0,42.18698942229998,0.1255267672121032
1119.0855857389076,0,0,43.19884195068668,0.12853819227659932
1110.570552854938,0,0,41.231158663599636,0.12268183561696258
1113.6964053534095,0,0,41.97486227062702,0.12489525265220414
1118.9294749015246,0,0,43.04252974379613,0.12807313721673128
1111.934708643038,0,0,41.55826571434058,0.1236553597358694
1124.867017456919,0,0,44.26235126576187,0.13170406781299127
1118.7991094684426,0,0,43.04025846304359,0.12806648672674467
1110.896477529844,0,0,41.414847028879684,0.1232283687003164
1105.2834365956965,0,0,40.11330381457191,0.11935444735546495
1107.3237238255886,0,0,40.48753827948014,0.12046850022245129
1115.879173375984,0,0,42.28915385242441,0.1258309214442357
1117.8296072553844,0,0,42.936847272976685,0.1277584882110068
1101.763453256425,0,0,39.220607864584416,0.11669760388481855
1116.1444914717779,0,0,42.38748140808558,0.1261235022508568
1117.6419898632046,0,0,42.80528509034526,0.12736705891219086
1127.423091282667,0,0,44.868724755257524,0.13350890984284192
1121.5867413850885,0,0,43.68408495965254,0.1299827075871187
1131.8673868525511,0,0,45.77236048054711,0.13619849210845644
1120.4952699706605,0,0,43.282176569490886,0.12878657430123808
1115.376389783033,0,0,42.29582829780435,0.12585051518735507
1113.1613057474005,0,0,41.877277983805506,0.12460471313470696
1121.1376677246483,0,0,43.61905352213398,0.12978901026073764
1122.1545197830917,0,0,43.89543311893596,0.13061170740361247
1111.3213161436997,0,0,41.61692558623572,0.12382971429382997
1111.7935242655612,0,0,41.61545191362157,0.12382548618542413
1113.306636196547,0,0,41.865994200824304,0.12457114245062594
1117.3217667163096,0,0,42.84596890757965,0.12748803603122916
1118.2005225551165,0,0,42.96620065352633,0.12784593110410958
1100.2026601199505,0,0,38.96473125746043,0.11593585013506504
1115.0064890467368,0,0,42.22724328424741,0.12564647000374324
1130.4623435929525,0,0,45.38838096011937,0.13505578670958904
1107.2070295291928,0,0,40.48853828314159,0.12047143322061898
1113.733227742504,0,0,42.0604184135903,0.1251498247413236
1108.497379477505,0,0,40.98159148103543,0.12193872006598727
1120.341364763927,0,0,43.444101772465,0.12926846737952977
1110.6317112874121,0,0,41.33759189402381,0.12299842023534288
1110.3611416241204,0,0,41.29579594728803,0.12287397047916242
1114.4050340691103,0,0,42.07271155069225,0.12518656990793095
1116.5067292280576,0,0,42.803140923478544,0.12736034640266158
1110.3230300922048,0,0,41.177312447798165,0.1225215114050258
1112.7474643178443,0,0,41.69256284441108,0.12405512243658808
1119.5423415744403,0,0,43.119599939295604,0.12830270348246184
1122.406556807809,0,0,43.73712960823278,0.1301407321463156
1117.1443436288803,0,0,42.70218669364029,0.1270601901143568
1117.2320877241498,0,0,42.60797755146294,0.1267797933679805
1116.002885072017,0,0,42.48195290101213,0.1264047018606906
1114.489890901509,0,0,42.23013280400367,0.12565498341555972
1116.331930113682,0,0,42.54190399804893,0.12658299038143864
1119.2269003887097,0,0,43.126100643315056,0.1283218813449851
1120.9738481554834,0,0,43.39245893610788,0.12911470917152287
1118.8585149457788,0,0,43.107608091040284,0.12826684943938896
1111.6283895524402,0,0,41.49275255398759,0.12346028031006827
1113.7555668271552,0,0,41.99843873025797,0.12496547370758267
1112.0436702531824,0,0,41.84384594691903,0.12450508459212262
1113.732724424317,0,0,42.0100404380915,0.12499987993159764
1118.546426397855,0,0,43.138939692920935,0.12835999661257982
1113.1923362826944,0,0,41.91044491589346,0.12470341748342734
1108.950306639312,0,0,41.00474860327735,0.12200771236956093
1121.6578280543092,0,0,43.63201617053809,0.12982779693499738
1117.2043989259962,0,0,42.69264553991681,0.12703173073830532
1105.567101928301,0,0,40.11597236756056,0.11936253502617075
1118.5985644539155,0,0,42.99676930433841,0.12793698821020863
1110.4320548163605,0,0,41.25944064931461,0.12276597677937845
1125.1375662182502,0,0,44.34154219863498,0.13193974250527132
1106.1604173280596,0,0,40.24853406532147,0.11975711542683508
1116.4670660800784,0,0,42.67506585467649,0.1269791975019182
1109.374520485094,0,0,40.96772057206068,0.12189763058309817
1121.8749756658237,0,0,43.669360963613215,0.12993890893584176
1139.3791646341379,0,0,47.3784554762345,0.1409793679329338
1115.5727926858276,0,0,42.51737133840016,0.12650991033373418
1112.574257589574,0,0,41.705246919182414,0.12409276445789945
1123.3719605050346,0,0,43.909029847645726,0.1306524468573587
1121.1192426788843,0,0,43.70034679125774,0.13003097049518464
1119.6652720208517,0,0,43.29654401868448,0.12882921277740172
1110.3704725615887,0,0,41.40159025756261,0.12318885165974418
1130.0473709477699,0,0,45.473022581017645,0.13530761570482347
1115.3040725936949,0,0,42.18212781367654,0.12551232704792775
1117.2647423409073,0,0,42.70487879684796,0.12706805798473864
1120.2603015487975,0,0,43.52430645639653,0.12950689524551584
1123.4068768542388,0,0,44.03482683682146,0.13102671540005562
1125.117943907135,0,0,44.24865228127339,0.13166336298175896
1113.0824191764889,0,0,41.92595080976783,0.12474958654824354
1121.7817612742124,0,0,43.73902288560305,0.13014631338519425
1113.0569775922756,0,0,41.724971168658186,0.1241515427717995
1126.4798867039478,0,0,44.60811343311386,0.13273319679252493
1119.1020052317335,0,0,43.16463380335246,0.1284364271493963
1119.4890911147033,0,0,43.158071578449004,0.1284171219521891
1122.473219427294,0,0,43.90235939821736,0.1306322936316095
1121.356739435401,0,0,43.5325664580144,0.12953142404002674
1140.6922295833954,0,0,47.61118510570358,0.1416720114008886
1099.7258296160005,0,0,38.7443603102819,0.11528015413051998
1120.6241867440194,0,0,43.626448895766934,0.12981102537270128
1115.3557977091778,0,0,42.26761441093598,0.12576671033612344
1135.9311358894383,0,0,46.484809809076,0.13831944903966772
1116.6360577581872,0,0,42.623428816095824,0.12682576381408653
1114.312376027024,0,0,42.19774964964838,0.12555858145155907
1097.1422862080487,0,0,38.24333436403431,0.11378897863839985
1108.5550713918972,0,0,40.91173511680195,0.12173086918341666
1130.8282176197793,0,0,45.47132605351279,0.13530266795370527
1119.4102626016652,0,0,43.12674552142734,0.1283239516638879
1116.1868531116017,0,0,42.58323484006761,0.12670585485763772
1113.2926386277543,0,0,41.9380083388273,0.12478544076232216
1112.325156483721,0,0,41.572912692911515,0.12369897433689167
1128.8116595135323,0,0,45.313147599082185,0.1348316507616405
1109.041334328774,0,0,41.038324505164525,0.12210763677072112
1116.4191995339522,0,0,42.628800583946486,0.12684167719977904
1111.3692536207677,0,0,41.48341672161013,0.12343244409027998
1123.7312629293335,0,0,43.955332137079836,0.13079018286837826
1117.4915992997242,0,0,42.84713884942504,0.12749158002603642
1113.7607661693214,0,0,41.85654946947562,0.12454328180586993
1121.9256878765868,0,0,43.65229939850257,0.12988825911849217
1120.687014487928,0,0,43.465406970774026,0.12933190892707014
1121.4805046927934,0,0,43.56192748861299,0.12961915012160924
1116.9477083746801,0,0,42.524452600473516,0.12653104166413617
1125.448494505921,0,0,44.45749942968552,0.13228482228518604
1111.282211142613,0,0,41.51774532335711,0.12353460158330641
1118.43769652338,0,0,43.087112666940534,0.12820569113547342
1127.337757625829,0,0,44.783009500672755,0.13325385589342972
1103.703967977519,0,0,39.71230107606439,0.11816096449294404
1124.756155450781,0,0,44.47708922604574,0.13234299576588784
1106.5462715551123,0,0,40.62236064937882,0.12086944904061726
1113.0874014179476,0,0,41.821378614154156,0.12443830867220149
1121.7074876494344,0,0,43.72059503926001,0.13009133015746793
1128.3864672080736,0,0,44.95585743803354,0.1337683406968128
1126.347296990995,0,0,44.592193055621735,0.13268578306899387
1119.1635261161696,0,0,43.107373961956746,0.12826626318783074
1110.101421242837,0,0,41.170032753504444,0.12249960147750515
1118.053656894468,0,0,42.82825956174351,0.12743554019235637
1128.277975147792,0,0,44.927042894072315,0.1336824974743409
1127.8311898010315,0,0,44.91660759780648,0.1336514613735355
1108.5093794617576,0,0,40.85065965136075,0.12154913581245606
1117.657192573822,0,0,42.82001270029576,0.12741073346193313
1123.3984128123261,0,0,44.067165234208446,0.13112294013299045
1114.186125862131,0,0,42.12252766994316,0.1253347625676695
1111.302526445579,0,0,41.34227139525079,0.12301245833604271
1117.1037708969357,0,0,42.681517978440695,0.12699868456125654
1119.5672895597784,0,0,43.2456203346588,0.1286776316886001
1116.0675003495835,0,0,42.61089988806494,0.12678829216839202
1109.502607182876,0,0,41.115919286815924,0.12233847997902493
