# Time (s),X (m),Y (m),Z (m),E0,E1,E2,E3,W1 (rad/s),W2 (rad/s),W3 (rad/s)
1.036647,0.099027,1.133907,1012.155796,0.231891,2.661235,26.458596,0.931226,-0.039372,0.019400,0.361785,-0.002895,0.003140,0.252778
1.096763,0.113575,1.300900,1013.809103,0.252207,2.895524,28.556669,0.928100,-0.039340,0.019803,0.369712,-0.003882,0.004357,0.316121
1.156879,0.129361,1.482169,1015.590517,0.273067,3.136160,30.720141,0.924134,-0.039309,0.020309,0.379490,-0.004994,0.005848,0.388093
1.216995,0.146418,1.678096,1017.503878,0.294473,3.383206,32.945888,0.919165,-0.039276,0.020936,0.391340,-0.006193,0.007640,0.469257
1.288123,0.168285,1.929378,1019.943142,0.320517,3.683936,35.655069,0.911720,-0.039230,0.021856,0.408340,-0.007648,0.010180,0.577876
1.359251,0.192032,2.202383,1022.577848,0.347355,3.994071,38.440281,0.902198,-0.039164,0.022997,0.428914,-0.009015,0.013199,0.700863
1.430379,0.217717,2.497792,1025.413154,0.375008,4.313970,41.294447,0.890112,-0.039056,0.024391,0.453398,-0.010115,0.016691,0.838855
1.439392,0.221113,2.536858,1025.786975,0.378572,4.355224,41.660646,0.888369,-0.039038,0.024587,0.456795,-0.010225,0.017165,0.857436
1.443486,0.222666,2.554725,1025.957864,0.380192,4.373985,41.826956,0.887560,-0.039030,0.024677,0.458360,-0.010272,0.017383,0.865954
1.446097,0.223660,2.566162,1026.067217,0.381178,4.385414,41.927108,0.887039,-0.039024,0.024736,0.459366,-0.010301,0.017522,0.871402
1.448708,0.224657,2.577627,1026.176816,0.382072,4.395782,42.015709,0.886513,-0.039018,0.024794,0.460378,-0.010328,0.017661,0.876858
1.451319,0.225656,2.589118,1026.286632,0.382873,4.405087,42.092747,0.885983,-0.039012,0.024854,0.461395,-0.010355,0.017800,0.882322
1.455673,0.227325,2.608324,1026.470109,0.384001,4.418232,42.195446,0.885088,-0.039002,0.024953,0.463103,-0.010398,0.018032,0.891428
1.460027,0.228999,2.627582,1026.653963,0.384870,4.428409,42.265937,0.884182,-0.038992,0.025053,0.464828,-0.010437,0.018264,0.900519
1.464380,0.230675,2.646877,1026.838054,0.385478,4.435610,42.304183,0.883262,-0.038981,0.025155,0.466568,-0.010474,0.018497,0.909591
1.467170,0.231751,2.659255,1026.956078,0.385732,4.438656,42.311731,0.882666,-0.038974,0.025221,0.467691,-0.010496,0.018645,0.915381
1.469959,0.232827,2.671639,1027.074104,0.385878,4.440475,42.306027,0.882065,-0.038967,0.025287,0.468820,-0.010517,0.018794,0.921148
1.472749,0.233904,2.684027,1027.192093,0.385904,4.440924,42.285559,0.881459,-0.038960,0.025353,0.469956,-0.010536,0.018943,0.926888
1.475095,0.234809,2.694447,1027.291284,0.385871,4.440666,42.261500,0.880945,-0.038953,0.025410,0.470916,-0.010552,0.019068,0.931695
1.477442,0.235715,2.704867,1027.390418,0.385838,4.440409,42.237442,0.880428,-0.038947,0.025466,0.471881,-0.010567,0.019193,0.936485
1.479788,0.236620,2.715285,1027.489496,0.385804,4.440151,42.213386,0.879906,-0.038940,0.025523,0.472850,-0.010580,0.019319,0.941256
1.484481,0.238430,2.736121,1027.687483,0.385738,4.439637,42.165276,0.878852,-0.038927,0.025638,0.474801,-0.010606,0.019570,0.950746
1.489174,0.240240,2.756954,1027.885244,0.385672,4.439124,42.117171,0.877784,-0.038913,0.025754,0.476769,-0.010628,0.019821,0.960165
1.493867,0.242050,2.777785,1028.082779,0.385606,4.438612,42.069071,0.876700,-0.038899,0.025871,0.478753,-0.010646,0.020073,0.969514
1.498559,0.243860,2.798613,1028.280088,0.385540,4.438101,42.020976,0.875601,-0.038885,0.025989,0.480755,-0.010662,0.020324,0.978793
1.545488,0.261937,3.006766,1030.240774,0.384887,4.433048,41.540298,0.863777,-0.038712,0.027239,0.501637,-0.010627,0.022851,1.067840
1.592416,0.279984,3.214684,1032.178913,0.384247,4.428111,41.060106,0.850399,-0.038485,0.028603,0.523939,-0.010233,0.025366,1.150392
1.639344,0.298001,3.422374,1034.094529,0.383621,4.423304,40.580393,0.835425,-0.038197,0.030075,0.547442,-0.009466,0.027827,1.226868
1.686272,0.315989,3.629841,1035.987644,0.383010,4.418641,40.101150,0.818812,-0.037837,0.031648,0.571931,-0.008319,0.030188,1.297652
1.754185,0.341971,3.929701,1038.687495,0.382154,4.412162,39.408426,0.791801,-0.037171,0.034086,0.608686,-0.005992,0.033333,1.390745
1.822097,0.367896,4.229133,1041.340334,0.381331,4.406021,38.716651,0.761210,-0.036308,0.036694,0.646441,-0.002920,0.036027,1.473677
1.890010,0.393766,4.528159,1043.946224,0.380543,4.400226,38.025805,0.727001,-0.035222,0.039445,0.684590,0.000817,0.038133,1.547358
1.957923,0.419584,4.826804,1046.505228,0.379789,4.394778,37.335868,0.689179,-0.033888,0.042306,0.722555,0.005105,0.039532,1.612609
2.025836,0.445352,5.125090,1049.017407,0.379068,4.389672,36.646820,0.647792,-0.032283,0.045245,0.759782,0.009804,0.040131,1.670178
2.083697,0.467268,5.378962,1051.120865,0.378479,4.385581,36.060445,0.609790,-0.030689,0.047784,0.790521,0.014012,0.039962,1.713675
2.141558,0.489151,5.632603,1053.190412,0.377913,4.381718,35.474691,0.569354,-0.028876,0.050331,0.820037,0.018299,0.039147,1.752469
2.199419,0.511002,5.886028,1055.226085,0.377368,4.378070,34.889548,0.526594,-0.026839,0.052862,0.848042,0.022559,0.037684,1.786913
2.257280,0.532821,6.139247,1057.227918,0.376842,4.374621,34.305005,0.481640,-0.024572,0.055353,0.874270,0.026690,0.035589,1.817331
2.315141,0.554611,6.392272,1059.195946,0.376335,4.371355,33.721052,0.434640,-0.022075,0.057780,0.898474,0.030594,0.032896,1.844025
2.420808,0.594330,6.853882,1062.702869,0.375450,4.365808,32.656119,0.344094,-0.016926,0.061967,0.936731,0.036863,0.026594,1.884058
2.526475,0.633958,7.314931,1066.097362,0.374613,4.360707,31.593064,0.248455,-0.011044,0.065720,0.966344,0.041661,0.018834,1.914090
2.632142,0.673500,7.775460,1069.379623,0.373814,4.355946,30.531833,0.149010,-0.004485,0.068909,0.986417,0.044706,0.010064,1.935436
2.737809,0.712959,8.235500,1072.549841,0.373045,4.351422,29.472373,0.047137,0.002675,0.071420,0.996324,0.045852,0.000750,1.949241
2.843476,0.752338,8.695069,1075.608200,0.372298,4.347043,28.414629,-0.055747,0.010341,0.073161,0.995702,0.045082,-0.008665,1.956502
2.949143,0.791638,9.154180,1078.554879,0.371567,4.342725,27.358549,-0.158227,0.018409,0.074056,0.984445,0.042468,-0.017789,1.958096
3.068793,0.836048,9.673495,1081.756886,0.370752,4.337825,26.164659,-0.272053,0.027888,0.073983,0.959023,0.037455,-0.027352,1.954026
3.188443,0.880360,10.192218,1084.816163,0.369945,4.332834,24.972756,-0.381730,0.037571,0.072713,0.920637,0.030501,-0.035723,1.944650
3.308093,0.924576,10.710336,1087.732944,0.369142,4.327691,23.782761,-0.485557,0.047295,0.070231,0.870088,0.021885,-0.042583,1.930821
3.427743,0.968695,11.227827,1090.507452,0.368339,4.322353,22.594593,-0.582048,0.056908,0.066546,0.808419,0.011896,-0.047665,1.913287
3.547394,1.012719,11.744667,1093.139902,0.367536,4.316794,21.408171,-0.669949,0.066266,0.061687,0.736858,0.000848,-0.050735,1.892705
3.667044,1.056647,12.260827,1095.630496,0.366731,4.311002,20.223411,-0.748257,0.075242,0.055698,0.656762,-0.010916,-0.051588,1.869660
3.807260,1.108002,12.864809,1098.368936,0.365786,4.303915,18.837003,-0.826815,0.085121,0.047318,0.553968,-0.025091,-0.049543,1.840219
3.947477,1.159226,13.467783,1100.913155,0.364854,4.296659,17.453290,-0.890376,0.094159,0.037564,0.443780,-0.039001,-0.044046,1.808863
4.087694,1.210321,14.069740,1103.263590,0.363953,4.289464,16.073081,-0.938565,0.102215,0.026545,0.328526,-0.051847,-0.035067,1.776264
4.227911,1.261290,14.670671,1105.420614,0.363044,4.281841,14.693584,-0.971381,0.109171,0.014370,0.210429,-0.062778,-0.022772,1.743031
4.368128,1.312132,15.270510,1107.384267,0.362149,4.274062,13.315770,-0.989140,0.114916,0.001149,0.091556,-0.070946,-0.007549,1.709717
4.508345,1.362849,15.869252,1109.154844,0.361268,4.266119,11.939140,-0.992414,0.119351,-0.013006,-0.026219,-0.075581,0.009978,1.676838
4.648562,1.413445,16.466871,1110.732464,0.360408,4.258097,10.563630,-0.981977,0.122380,-0.027986,-0.141236,-0.076056,0.028967,1.644873
4.788779,1.463921,17.063366,1112.117287,0.359577,4.250079,9.189111,-0.958745,0.123911,-0.043675,-0.252060,-0.071958,0.048400,1.614270
4.928996,1.514284,17.658741,1113.309441,0.358781,4.242154,7.815452,-0.923724,0.123847,-0.059954,-0.357475,-0.063137,0.067138,1.585444
5.089437,1.571777,18.338643,1114.437330,0.357924,4.233312,6.244543,-0.870550,0.121695,-0.079137,-0.470167,-0.047454,0.086208,1.555109
5.249878,1.629139,19.017153,1115.313243,0.357132,4.224804,4.674381,-0.804928,0.117186,-0.098701,-0.573240,-0.026513,0.101139,1.528008
5.410319,1.686378,19.694325,1115.937285,0.356404,4.216628,3.104793,-0.728440,0.110180,-0.118401,-0.665737,-0.001510,0.110546,1.504323
5.570760,1.743504,20.370195,1116.309542,0.355714,4.208500,1.535703,-0.642636,0.100560,-0.137957,-0.746903,0.026061,0.113593,1.483770
5.727853,1.799330,21.030653,1116.430155,0.355003,4.199721,-0.000010,-0.551082,0.088536,-0.156691,-0.814806,0.054252,0.110394,1.465692
5.731201,1.800518,21.044710,1116.430101,0.354986,4.199513,-0.032721,-0.549061,0.088251,-0.157084,-0.816125,0.054860,0.110264,1.465317
5.891642,1.857402,21.717589,1116.299114,0.354049,4.187646,-1.599812,-0.449316,0.073249,-0.175543,-0.872885,0.084529,0.101373,1.447222
5.938762,1.874077,21.914811,1116.212895,0.353696,4.183150,-2.059623,-0.419094,0.068341,-0.180819,-0.887123,0.093579,0.097861,1.441712
5.985883,1.890734,22.111806,1116.105016,0.353291,4.178016,-2.519157,-0.388532,0.063209,-0.186031,-0.900241,0.102895,0.093950,1.436061
6.033004,1.907371,22.308542,1115.975490,0.352828,4.172136,-2.978361,-0.357674,0.057855,-0.191183,-0.912230,0.112558,0.089627,1.430248
6.080125,1.923984,22.504981,1115.824336,0.352295,4.165396,-3.437177,-0.326567,0.052280,-0.196281,-0.923086,0.122660,0.084852,1.424261
6.127246,1.940570,22.701080,1115.651572,0.351684,4.157680,-3.895543,-0.295257,0.046485,-0.201336,-0.932802,0.133290,0.079564,1.418098
6.187903,1.961875,22.952933,1115.397403,0.350767,4.146127,-4.484814,-0.254725,0.038699,-0.207796,-0.943627,0.147896,0.071853,1.409911
6.248560,1.983120,23.204023,1115.107521,0.349685,4.132524,-5.073075,-0.214030,0.030538,-0.214232,-0.952553,0.163695,0.062892,1.401459
6.309217,2.004293,23.454220,1114.781991,0.348419,4.116635,-5.660161,-0.173268,0.021990,-0.220680,-0.959578,0.180816,0.052360,1.392773
6.369875,2.025384,23.703379,1114.420890,0.346952,4.098237,-6.245894,-0.132536,0.013033,-0.227179,-0.964701,0.199332,0.039875,1.383895
6.438593,2.049162,23.984196,1113.968932,0.345024,4.074099,-6.907596,-0.086546,0.002355,-0.234660,-0.968211,0.221995,0.022823,1.373665
6.507312,2.072796,24.263227,1113.471580,0.342796,4.046205,-7.567013,-0.040854,-0.008942,-0.242330,-0.969289,0.246308,0.002011,1.363328
6.576031,2.096267,24.540205,1112.929001,0.340249,4.014330,-8.223818,0.004402,-0.020933,-0.250255,-0.967940,0.271968,-0.023281,1.352966
6.644749,2.119552,24.814851,1112.341388,0.337371,3.978302,-8.877655,0.049084,-0.033709,-0.258500,-0.964171,0.298497,-0.053769,1.342663
6.713468,2.142627,25.086875,1111.708956,0.334154,3.938012,-9.528140,0.093051,-0.047378,-0.267121,-0.957986,0.325230,-0.090119,1.332505
6.782187,2.165469,25.355983,1111.031951,0.330597,3.893432,-10.174858,0.136161,-0.062065,-0.276161,-0.949387,0.351323,-0.132913,1.322575
6.850905,2.188056,25.621882,1110.310647,0.326705,3.844621,-10.817369,0.178262,-0.077910,-0.285650,-0.938376,0.375757,-0.182598,1.312955
6.919624,2.210364,25.884285,1109.545347,0.322495,3.791743,-11.455205,0.219198,-0.095061,-0.295598,-0.924949,0.397363,-0.239447,1.303722
6.986072,2.231650,26.134440,1108.763814,0.318141,3.737009,-12.067069,0.257517,-0.113040,-0.305638,-0.909663,0.414351,-0.301291,1.295232
7.052520,2.252638,26.380850,1107.941796,0.313542,3.679109,-12.673672,0.294426,-0.132537,-0.316052,-0.892105,0.426241,-0.369730,1.287232
7.118968,2.273314,26.623320,1107.079657,0.308738,3.618541,-13.274583,0.329750,-0.153699,-0.326774,-0.872269,0.431751,-0.444363,1.279779
7.185417,2.293665,26.861695,1106.177789,0.303780,3.555935,-13.869398,0.363297,-0.176665,-0.337705,-0.850149,0.429607,-0.524538,1.272922
7.251865,2.313683,27.095863,1105.236610,0.298729,3.492061,-14.457759,0.394859,-0.201563,-0.348713,-0.825743,0.418589,-0.609345,1.266704
7.324930,2.335306,27.348429,1104.156855,0.293155,3.421447,-15.096925,0.427001,-0.231296,-0.360709,-0.796276,0.394911,-0.706552,1.260650
7.397994,2.356524,27.595862,1103.030704,0.287666,3.351781,-15.727724,0.456143,-0.263601,-0.372330,-0.764076,0.357907,-0.806081,1.255456
7.471059,2.377347,27.838286,1101.858771,0.282385,3.284616,-16.350128,0.481933,-0.298532,-0.383262,-0.729194,0.306625,-0.905771,1.251159
7.544124,2.397797,28.075944,1100.641662,0.277443,3.221624,-16.964369,0.503999,-0.336085,-0.393145,-0.691711,0.240478,-1.003235,1.247788
7.617189,2.417901,28.309205,1099.379957,0.272975,3.164551,-17.570976,0.521952,-0.376184,-0.401582,-0.651751,0.159294,-1.095945,1.245371
7.702487,2.440990,28.576629,1097.851277,0.268539,3.107725,-18.270678,0.537174,-0.426006,-0.409039,-0.602202,0.045870,-1.194727,1.243794
7.787786,2.463743,28.839743,1096.263236,0.265130,3.063922,-18.963197,0.545618,-0.478688,-0.413252,-0.549891,-0.086497,-1.279504,1.243608
7.873084,2.486254,29.099756,1094.616337,0.262915,3.035341,-19.651238,0.546680,-0.533668,-0.413526,-0.495315,-0.235867,-1.346521,1.244880
7.958383,2.508632,29.358039,1092.910824,0.262006,3.023552,-20.338144,0.539813,-0.590217,-0.409198,-0.439095,-0.399615,-1.392411,1.247704
8.043681,2.530990,29.616060,1091.146632,0.262448,3.029255,-21.027779,0.524560,-0.647449,-0.399675,-0.381984,-0.574518,-1.414278,1.252205
8.128980,2.553442,29.875303,1089.323350,0.264199,3.052054,-21.724339,0.500584,-0.704328,-0.384461,-0.324860,-0.756823,-1.409715,1.258550
8.214278,2.576094,30.137165,1087.440207,0.267112,3.090269,-22.432077,0.467709,-0.759697,-0.363190,-0.268721,-0.942251,-1.376799,1.266950
8.299577,2.599036,30.402838,1085.496076,0.270933,3.140792,-23.154947,0.425961,-0.812296,-0.335651,-0.214670,-1.125939,-1.314085,1.277660
8.384875,2.622330,30.673189,1083.489523,0.275292,3.199049,-23.896176,0.375605,-0.860804,-0.301816,-0.163891,-1.302312,-1.220668,1.290973
8.470174,2.646002,30.948632,1081.418886,0.279713,3.259084,-24.657747,0.317203,-0.903879,-0.261857,-0.117625,-1.464924,-1.096354,1.307208
8.539264,2.665442,31.175392,1079.693520,0.282958,3.304187,-25.289744,0.264603,-0.933891,-0.225263,-0.084321,-1.581486,-0.973549,1.322719
8.608355,2.685086,31.405033,1077.924047,0.285562,3.341772,-25.934316,0.207964,-0.958850,-0.185217,-0.055450,-1.679766,-0.832179,1.340512
8.677445,2.704879,31.636894,1076.109661,0.287210,3.367772,-26.589422,0.148115,-0.978205,-0.142131,-0.031616,-1.755069,-0.674303,1.360708
8.746535,2.724745,31.870042,1074.249738,0.287615,3.378445,-27.251891,0.086060,-0.991529,-0.096499,-0.013346,-1.802624,-0.503087,1.383386
8.815625,2.744588,32.103307,1072.343909,0.286548,3.370720,-27.917519,0.022958,-0.998554,-0.048888,-0.001060,-1.817933,-0.322992,1.408557
8.884716,2.764303,32.335342,1070.392124,0.283858,3.342534,-28.581295,-0.039902,-0.999206,0.000093,0.004971,-1.797249,-0.139859,1.436154
8.935413,2.778621,32.503980,1068.930874,0.280821,3.308315,-29.064024,-0.085077,-0.995705,0.036545,0.005354,-1.757678,-0.007652,1.457864
8.986110,2.792762,32.670595,1067.445297,0.276900,3.262770,-29.540669,-0.128826,-0.988977,0.073166,0.002347,-1.697020,0.119162,1.480713
9.036807,2.806683,32.834625,1065.935753,0.272144,3.206437,-30.009195,-0.170602,-0.979217,0.109738,-0.003954,-1.615565,0.237177,1.504588
9.087505,2.820343,32.995544,1064.402701,0.266626,3.140197,-30.467802,-0.209877,-0.966677,0.146075,-0.013388,-1.514335,0.342914,1.529361
